"actCode","actLabel","subjectID","feature_name","feature_value"
4,"SITTING",14,"tBodyGyro-std-X",-0.728661379340557
4,"SITTING",15,"tBodyGyro-std-X",-0.696859473045732
4,"SITTING",16,"tBodyGyro-std-X",-0.799534450491803
4,"SITTING",17,"tBodyGyro-std-X",-0.841458331660377
5,"STANDING",17,"tBodyGyro-std-X",-0.546889652912621
5,"STANDING",19,"tBodyGyro-std-X",-0.637789914575556
5,"STANDING",21,"tBodyGyro-std-X",-0.79617228689951
5,"STANDING",22,"tBodyGyro-std-X",-0.695919202960436
5,"STANDING",23,"tBodyGyro-std-X",-0.755738625241935
5,"STANDING",25,"tBodyGyro-std-X",-0.747938599023392
6,"LAYING",25,"tBodyGyro-std-X",-0.352327987776119
6,"LAYING",26,"tBodyGyro-std-X",-0.766673970339286
6,"LAYING",27,"tBodyGyro-std-X",-0.795853557018617
6,"LAYING",28,"tBodyGyro-std-X",-0.740276591873298
6,"LAYING",29,"tBodyGyro-std-X",-0.73469927369157
6,"LAYING",30,"tBodyGyro-std-X",-0.671005846122715
1,"WALKING",2,"tBodyGyro-std-Y",-0.722943674337748
1,"WALKING",4,"tBodyGyro-std-Y",-0.79823574873817
1,"WALKING",9,"tBodyGyro-std-Y",-0.670498220701389
1,"WALKING",10,"tBodyGyro-std-Y",-0.591333155194558
1,"WALKING",12,"tBodyGyro-std-Y",-0.73506282621875
1,"WALKING",13,"tBodyGyro-std-Y",-0.641849236631841
2,"WALKING_UPSTAIRS",1,"tBodyGyro-std-Y",-0.484224282954075
2,"WALKING_UPSTAIRS",13,"tBodyGyro-std-Y",-0.651917139603175
2,"WALKING_UPSTAIRS",18,"tBodyGyro-std-Y",-0.777361713653846
2,"WALKING_UPSTAIRS",20,"tBodyGyro-std-Y",-0.573677383024548
2,"WALKING_UPSTAIRS",24,"tBodyGyro-std-Y",-0.763365457296588
3,"WALKING_DOWNSTAIRS",1,"tBodyGyro-std-Y",-0.0722302850357143
3,"WALKING_DOWNSTAIRS",3,"tBodyGyro-std-Y",-0.76302218170088
3,"WALKING_DOWNSTAIRS",5,"tBodyGyro-std-Y",-0.705638306688742
3,"WALKING_DOWNSTAIRS",6,"tBodyGyro-std-Y",-0.626252072652308
3,"WALKING_DOWNSTAIRS",7,"tBodyGyro-std-Y",-0.652408657909091
3,"WALKING_DOWNSTAIRS",8,"tBodyGyro-std-Y",-0.71118736525098
4,"SITTING",8,"tBodyGyro-std-Y",-0.491024448864804
4,"SITTING",11,"tBodyGyro-std-Y",-0.703501766487342
4,"SITTING",14,"tBodyGyro-std-Y",-0.398959362766099
4,"SITTING",15,"tBodyGyro-std-Y",-0.708779069191463
4,"SITTING",16,"tBodyGyro-std-Y",-0.810124133715847
4,"SITTING",17,"tBodyGyro-std-Y",-0.809718432867925
5,"STANDING",17,"tBodyGyro-std-Y",-0.649472681941748
5,"STANDING",19,"tBodyGyro-std-Y",-0.643866300560306
5,"STANDING",21,"tBodyGyro-std-Y",-0.765057760637255
5,"STANDING",22,"tBodyGyro-std-Y",-0.784052281090343
5,"STANDING",23,"tBodyGyro-std-Y",-0.500338191139785
5,"STANDING",25,"tBodyGyro-std-Y",-0.81201447497076
6,"LAYING",25,"tBodyGyro-std-Y",-0.447250805820896
6,"LAYING",26,"tBodyGyro-std-Y",-0.800675471045918
6,"LAYING",27,"tBodyGyro-std-Y",-0.802048718989362
6,"LAYING",28,"tBodyGyro-std-Y",-0.741285540196335
6,"LAYING",29,"tBodyGyro-std-Y",-0.634569173421512
6,"LAYING",30,"tBodyGyro-std-Y",-0.538990663942298
1,"WALKING",2,"tBodyGyro-std-Z",-0.634888927843046
1,"WALKING",4,"tBodyGyro-std-Z",-0.726374197066246
1,"WALKING",9,"tBodyGyro-std-Z",-0.587557692291458
1,"WALKING",10,"tBodyGyro-std-Z",-0.598142328621088
1,"WALKING",12,"tBodyGyro-std-Z",-0.671057678528125
1,"WALKING",13,"tBodyGyro-std-Z",-0.683503760268657
2,"WALKING_UPSTAIRS",1,"tBodyGyro-std-Z",-0.626764226316614
2,"WALKING_UPSTAIRS",13,"tBodyGyro-std-Z",-0.579262193587302
2,"WALKING_UPSTAIRS",18,"tBodyGyro-std-Z",-0.745612483131868
2,"WALKING_UPSTAIRS",20,"tBodyGyro-std-Z",-0.52727797039661
2,"WALKING_UPSTAIRS",24,"tBodyGyro-std-Z",-0.708251676335958
3,"WALKING_DOWNSTAIRS",1,"tBodyGyro-std-Z",-0.264048974032143
3,"WALKING_DOWNSTAIRS",3,"tBodyGyro-std-Z",-0.709483440322581
3,"WALKING_DOWNSTAIRS",5,"tBodyGyro-std-Z",-0.606589817380795
3,"WALKING_DOWNSTAIRS",6,"tBodyGyro-std-Z",-0.599910232855692
3,"WALKING_DOWNSTAIRS",7,"tBodyGyro-std-Z",-0.663340760331169
3,"WALKING_DOWNSTAIRS",8,"tBodyGyro-std-Z",-0.740685576490196
4,"SITTING",8,"tBodyGyro-std-Z",-0.380733150165363
4,"SITTING",11,"tBodyGyro-std-Z",-0.725016008797468
4,"SITTING",14,"tBodyGyro-std-Z",-0.364478192502167
4,"SITTING",15,"tBodyGyro-std-Z",-0.721826987530488
4,"SITTING",16,"tBodyGyro-std-Z",-0.737629967961749
4,"SITTING",17,"tBodyGyro-std-Z",-0.803762797404906
5,"STANDING",17,"tBodyGyro-std-Z",-0.507141368174757
5,"STANDING",19,"tBodyGyro-std-Z",-0.645682212189167
5,"STANDING",21,"tBodyGyro-std-Z",-0.701642028499559
5,"STANDING",22,"tBodyGyro-std-Z",-0.654458016208723
5,"STANDING",23,"tBodyGyro-std-Z",-0.609683451821774
5,"STANDING",25,"tBodyGyro-std-Z",-0.796801556871345
6,"LAYING",25,"tBodyGyro-std-Z",-0.495293246716418
6,"LAYING",26,"tBodyGyro-std-Z",-0.703347205619898
6,"LAYING",27,"tBodyGyro-std-Z",-0.674128512103723
6,"LAYING",28,"tBodyGyro-std-Z",-0.669789662889791
6,"LAYING",29,"tBodyGyro-std-Z",-0.713864583982558
6,"LAYING",30,"tBodyGyro-std-Z",-0.589783442185379
1,"WALKING",2,"tBodyGyroJerk-mean-X",-0.0875587491668874
1,"WALKING",4,"tBodyGyroJerk-mean-X",-0.107859315713249
1,"WALKING",9,"tBodyGyroJerk-mean-X",-0.0892254930640278
1,"WALKING",10,"tBodyGyroJerk-mean-X",-0.108150829882313
1,"WALKING",12,"tBodyGyroJerk-mean-X",-0.0731134377315625
1,"WALKING",13,"tBodyGyroJerk-mean-X",-0.0894616084467662
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerk-mean-X",-0.0950035033872414
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerk-mean-X",-0.0859752421404762
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerk-mean-X",-0.0944029581558242
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerk-mean-X",-0.094982179135
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerk-mean-X",-0.0998294248142257
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerk-mean-X",-0.121134045164286
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerk-mean-X",-0.0991554609633431
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerk-mean-X",-0.103522877147351
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerk-mean-X",-0.0829159966093231
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerk-mean-X",-0.0942037376182662
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerk-mean-X",-0.104074113676471
4,"SITTING",8,"tBodyGyroJerk-mean-X",-0.105480277744693
4,"SITTING",11,"tBodyGyroJerk-mean-X",-0.0805473309873418
4,"SITTING",14,"tBodyGyroJerk-mean-X",-0.107556127062003
4,"SITTING",15,"tBodyGyroJerk-mean-X",-0.0960910108539634
4,"SITTING",16,"tBodyGyroJerk-mean-X",-0.107361614801257
4,"SITTING",17,"tBodyGyroJerk-mean-X",-0.103491347726038
5,"STANDING",17,"tBodyGyroJerk-mean-X",-0.1190789103
5,"STANDING",19,"tBodyGyroJerk-mean-X",-0.0895939425055556
5,"STANDING",21,"tBodyGyroJerk-mean-X",-0.100558317889216
5,"STANDING",22,"tBodyGyroJerk-mean-X",-0.109257561827445
5,"STANDING",23,"tBodyGyroJerk-mean-X",-0.0966990737225806
5,"STANDING",25,"tBodyGyroJerk-mean-X",-0.106956810491754
6,"LAYING",25,"tBodyGyroJerk-mean-X",-0.114935814892537
6,"LAYING",26,"tBodyGyroJerk-mean-X",-0.0988125627461224
6,"LAYING",27,"tBodyGyroJerk-mean-X",-0.0893066039356303
6,"LAYING",28,"tBodyGyroJerk-mean-X",-0.0881213551172775
6,"LAYING",29,"tBodyGyroJerk-mean-X",-0.100707751809855
6,"LAYING",30,"tBodyGyroJerk-mean-X",-0.0926769005274151
1,"WALKING",2,"tBodyGyroJerk-mean-Y",-0.0433986835453642
1,"WALKING",4,"tBodyGyroJerk-mean-Y",-0.0400427574662461
1,"WALKING",9,"tBodyGyroJerk-mean-Y",-0.0397344421815972
1,"WALKING",10,"tBodyGyroJerk-mean-Y",-0.0424219983671769
1,"WALKING",12,"tBodyGyroJerk-mean-Y",-0.043678823491875
1,"WALKING",13,"tBodyGyroJerk-mean-Y",-0.0438266734373134
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerk-mean-Y",-0.0391973611410658
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerk-mean-Y",-0.0444936160904762
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerk-mean-Y",-0.044169186546978
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerk-mean-Y",-0.0414356124141243
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerk-mean-Y",-0.0390749421383202
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerk-mean-Y",-0.0704164515642857
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerk-mean-Y",-0.0401923943695015
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerk-mean-Y",-0.0490624519374172
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerk-mean-Y",-0.0454921005615385
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerk-mean-Y",-0.0414401406082792
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerk-mean-Y",-0.0345947722803922
4,"SITTING",8,"tBodyGyroJerk-mean-Y",-0.0432248501716201
4,"SITTING",11,"tBodyGyroJerk-mean-Y",-0.0493914065474684
4,"SITTING",14,"tBodyGyroJerk-mean-Y",-0.0433200489340217
4,"SITTING",15,"tBodyGyroJerk-mean-Y",-0.0441270690182012
4,"SITTING",16,"tBodyGyroJerk-mean-Y",-0.0416615668939617
4,"SITTING",17,"tBodyGyroJerk-mean-Y",-0.0404391298567925
5,"STANDING",17,"tBodyGyroJerk-mean-Y",-0.0359117110547573
5,"STANDING",19,"tBodyGyroJerk-mean-Y",-0.0383208736670278
5,"STANDING",21,"tBodyGyroJerk-mean-Y",-0.0408236141863333
5,"STANDING",22,"tBodyGyroJerk-mean-Y",-0.0384616223750156
5,"STANDING",23,"tBodyGyroJerk-mean-Y",-0.0432722741798387
5,"STANDING",25,"tBodyGyroJerk-mean-Y",-0.039178116686345
6,"LAYING",25,"tBodyGyroJerk-mean-Y",-0.0380204553547761
6,"LAYING",26,"tBodyGyroJerk-mean-Y",-0.040476400288852
6,"LAYING",27,"tBodyGyroJerk-mean-Y",-0.0450414487725798
6,"LAYING",28,"tBodyGyroJerk-mean-Y",-0.0447972595862042
6,"LAYING",29,"tBodyGyroJerk-mean-Y",-0.0464322029527616
6,"LAYING",30,"tBodyGyroJerk-mean-Y",-0.0412903779669452
1,"WALKING",2,"tBodyGyroJerk-mean-Z",-0.0557541828188742
1,"WALKING",4,"tBodyGyroJerk-mean-Z",-0.0578089304000631
1,"WALKING",9,"tBodyGyroJerk-mean-Z",-0.053402884281875
1,"WALKING",10,"tBodyGyroJerk-mean-Z",-0.0555521277515646
1,"WALKING",12,"tBodyGyroJerk-mean-Z",-0.0574585039485312
1,"WALKING",13,"tBodyGyroJerk-mean-Z",-0.0584367238691542
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerk-mean-Z",-0.0497921651970846
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerk-mean-Z",-0.0580089014698413
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerk-mean-Z",-0.0568482569002198
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerk-mean-Z",-0.0543001277610169
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerk-mean-Z",-0.0552987683401575
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerk-mean-Z",-0.0169168070785714
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerk-mean-Z",-0.0521178264170088
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerk-mean-Z",-0.0506258160122517
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerk-mean-Z",-0.0533610323667692
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerk-mean-Z",-0.0610307928148701
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerk-mean-Z",-0.0606706132745098
4,"SITTING",8,"tBodyGyroJerk-mean-Z",-0.056931431927933
4,"SITTING",11,"tBodyGyroJerk-mean-Z",-0.0480140167267405
4,"SITTING",14,"tBodyGyroJerk-mean-Z",-0.0450693836894427
4,"SITTING",15,"tBodyGyroJerk-mean-Z",-0.0555645456881098
4,"SITTING",16,"tBodyGyroJerk-mean-Z",-0.0539470410873497
4,"SITTING",17,"tBodyGyroJerk-mean-Z",-0.0527108136213208
5,"STANDING",17,"tBodyGyroJerk-mean-Z",-0.046061223208932
5,"STANDING",19,"tBodyGyroJerk-mean-Z",-0.0569649444286944
5,"STANDING",21,"tBodyGyroJerk-mean-Z",-0.0533861046416422
5,"STANDING",22,"tBodyGyroJerk-mean-Z",-0.0582144293519003
5,"STANDING",23,"tBodyGyroJerk-mean-Z",-0.0621959093526344
5,"STANDING",25,"tBodyGyroJerk-mean-Z",-0.0558615330477193
6,"LAYING",25,"tBodyGyroJerk-mean-Z",-0.0541320693262687
6,"LAYING",26,"tBodyGyroJerk-mean-Z",-0.0558282743354031
6,"LAYING",27,"tBodyGyroJerk-mean-Z",-0.0586254676047872
6,"LAYING",28,"tBodyGyroJerk-mean-Z",-0.0607680707408115
6,"LAYING",29,"tBodyGyroJerk-mean-Z",-0.052785999031686
6,"LAYING",30,"tBodyGyroJerk-mean-Z",-0.0493556177875196
1,"WALKING",2,"tBodyGyroJerk-std-X",-0.671679103311258
1,"WALKING",4,"tBodyGyroJerk-std-X",-0.723788617823344
1,"WALKING",9,"tBodyGyroJerk-std-X",-0.7617108665625
1,"WALKING",10,"tBodyGyroJerk-std-X",-0.703243499727891
1,"WALKING",12,"tBodyGyroJerk-std-X",-0.709726149496875
1,"WALKING",13,"tBodyGyroJerk-std-X",-0.789537639900498
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerk-std-X",-0.647410243423198
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerk-std-X",-0.598100784936508
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerk-std-X",-0.842893477884615
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerk-std-X",-0.698354145936441
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerk-std-X",-0.764490030609974
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerk-std-X",-0.528469100357143
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerk-std-X",-0.689328428607038
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerk-std-X",-0.662581310334437
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerk-std-X",-0.546009968372308
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerk-std-X",-0.701731200484416
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerk-std-X",-0.718298543676471
4,"SITTING",8,"tBodyGyroJerk-std-X",-0.65030267946648
4,"SITTING",11,"tBodyGyroJerk-std-X",-0.781738140601266
4,"SITTING",14,"tBodyGyroJerk-std-X",-0.7862917325387
4,"SITTING",15,"tBodyGyroJerk-std-X",-0.731382711036585
4,"SITTING",16,"tBodyGyroJerk-std-X",-0.858298719153005
4,"SITTING",17,"tBodyGyroJerk-std-X",-0.863912821132075
5,"STANDING",17,"tBodyGyroJerk-std-X",-0.594076501359223
5,"STANDING",19,"tBodyGyroJerk-std-X",-0.618836206634444
5,"STANDING",21,"tBodyGyroJerk-std-X",-0.792483156720588
5,"STANDING",22,"tBodyGyroJerk-std-X",-0.708898710199377
5,"STANDING",23,"tBodyGyroJerk-std-X",-0.728692138333333
5,"STANDING",25,"tBodyGyroJerk-std-X",-0.819645866695906
6,"LAYING",25,"tBodyGyroJerk-std-X",-0.508540971940298
6,"LAYING",26,"tBodyGyroJerk-std-X",-0.732321370690816
6,"LAYING",27,"tBodyGyroJerk-std-X",-0.8210758325
6,"LAYING",28,"tBodyGyroJerk-std-X",-0.720515676293194
6,"LAYING",29,"tBodyGyroJerk-std-X",-0.736117664139535
6,"LAYING",30,"tBodyGyroJerk-std-X",-0.780636429556136
1,"WALKING",2,"tBodyGyroJerk-std-Y",-0.783595466728477
1,"WALKING",4,"tBodyGyroJerk-std-Y",-0.902502592618297
1,"WALKING",9,"tBodyGyroJerk-std-Y",-0.773273878854167
1,"WALKING",10,"tBodyGyroJerk-std-Y",-0.768641779047619
1,"WALKING",12,"tBodyGyroJerk-std-Y",-0.8112325993125
1,"WALKING",13,"tBodyGyroJerk-std-Y",-0.677463150542289
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerk-std-Y",-0.656018144169279
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerk-std-Y",-0.785231557698413
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerk-std-Y",-0.884050472967033
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerk-std-Y",-0.684280685533898
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerk-std-Y",-0.792718702440945
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerk-std-Y",-0.389002888178571
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerk-std-Y",-0.842659862111437
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerk-std-Y",-0.774114270364238
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerk-std-Y",-0.677635980501539
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerk-std-Y",-0.674920114957468
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerk-std-Y",-0.790882586666667
4,"SITTING",8,"tBodyGyroJerk-std-Y",-0.621661472464805
4,"SITTING",11,"tBodyGyroJerk-std-Y",-0.868377254082279
4,"SITTING",14,"tBodyGyroJerk-std-Y",-0.6979155314613
4,"SITTING",15,"tBodyGyroJerk-std-Y",-0.853956592073171
4,"SITTING",16,"tBodyGyroJerk-std-Y",-0.86957312057377
4,"SITTING",17,"tBodyGyroJerk-std-Y",-0.839339477584906
5,"STANDING",17,"tBodyGyroJerk-std-Y",-0.791639479029126
5,"STANDING",19,"tBodyGyroJerk-std-Y",-0.725991380623889
5,"STANDING",21,"tBodyGyroJerk-std-Y",-0.815859336004902
5,"STANDING",22,"tBodyGyroJerk-std-Y",-0.859924419844237
5,"STANDING",23,"tBodyGyroJerk-std-Y",-0.546043593651882
5,"STANDING",25,"tBodyGyroJerk-std-Y",-0.92376429619883
6,"LAYING",25,"tBodyGyroJerk-std-Y",-0.794738742238806
6,"LAYING",26,"tBodyGyroJerk-std-Y",-0.836112175331633
6,"LAYING",27,"tBodyGyroJerk-std-Y",-0.837320211489362
6,"LAYING",28,"tBodyGyroJerk-std-Y",-0.825038783246073
6,"LAYING",29,"tBodyGyroJerk-std-Y",-0.853639613139535
6,"LAYING",30,"tBodyGyroJerk-std-Y",-0.79894807305483
1,"WALKING",2,"tBodyGyroJerk-std-Z",-0.674611933293046
1,"WALKING",4,"tBodyGyroJerk-std-Z",-0.748369141315457
1,"WALKING",9,"tBodyGyroJerk-std-Z",-0.744656038298611
1,"WALKING",10,"tBodyGyroJerk-std-Z",-0.686800252738095
1,"WALKING",12,"tBodyGyroJerk-std-Z",-0.749351860259375
1,"WALKING",13,"tBodyGyroJerk-std-Z",-0.799175403681592
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerk-std-Z",-0.68927331655768
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerk-std-Z",-0.574793777611111
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerk-std-Z",-0.83861466293956
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerk-std-Z",-0.636715878557062
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerk-std-Z",-0.796816516614173
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerk-std-Z",-0.383401011071429
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerk-std-Z",-0.743028500565982
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerk-std-Z",-0.564680771249007
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerk-std-Z",-0.526908306306892
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerk-std-Z",-0.750808705594156
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerk-std-Z",-0.802573968284314
4,"SITTING",8,"tBodyGyroJerk-std-Z",-0.635224078368715
4,"SITTING",11,"tBodyGyroJerk-std-Z",-0.795490882468354
4,"SITTING",14,"tBodyGyroJerk-std-Z",-0.638299064788854
4,"SITTING",15,"tBodyGyroJerk-std-Z",-0.795626198384146
4,"SITTING",16,"tBodyGyroJerk-std-Z",-0.837039926065574
4,"SITTING",17,"tBodyGyroJerk-std-Z",-0.871264414301887
5,"STANDING",17,"tBodyGyroJerk-std-Z",-0.646130191067961
5,"STANDING",19,"tBodyGyroJerk-std-Z",-0.686684583831583
5,"STANDING",21,"tBodyGyroJerk-std-Z",-0.812017312181373
5,"STANDING",22,"tBodyGyroJerk-std-Z",-0.742272774987539
5,"STANDING",23,"tBodyGyroJerk-std-Z",-0.740518145887097
5,"STANDING",25,"tBodyGyroJerk-std-Z",-0.869013091578947
6,"LAYING",25,"tBodyGyroJerk-std-Z",-0.642143695522388
6,"LAYING",26,"tBodyGyroJerk-std-Z",-0.773101524821429
6,"LAYING",27,"tBodyGyroJerk-std-Z",-0.782945588829787
6,"LAYING",28,"tBodyGyroJerk-std-Z",-0.769755981125654
6,"LAYING",29,"tBodyGyroJerk-std-Z",-0.770221314302326
6,"LAYING",30,"tBodyGyroJerk-std-Z",-0.76322854691906
1,"WALKING",2,"tBodyAccMag-mean",-0.535281800541722
1,"WALKING",4,"tBodyAccMag-mean",-0.56158213510694
1,"WALKING",9,"tBodyAccMag-mean",-0.505183470509188
1,"WALKING",10,"tBodyAccMag-mean",-0.502500207000204
1,"WALKING",12,"tBodyAccMag-mean",-0.559586545675313
1,"WALKING",13,"tBodyAccMag-mean",-0.604692369727861
2,"WALKING_UPSTAIRS",1,"tBodyAccMag-mean",-0.492214147385266
2,"WALKING_UPSTAIRS",13,"tBodyAccMag-mean",-0.436467135438889
2,"WALKING_UPSTAIRS",18,"tBodyAccMag-mean",-0.658370952115385
2,"WALKING_UPSTAIRS",20,"tBodyAccMag-mean",-0.517257429345412
2,"WALKING_UPSTAIRS",24,"tBodyAccMag-mean",-0.620032665162467
3,"WALKING_DOWNSTAIRS",1,"tBodyAccMag-mean",-0.0140828025671429
3,"WALKING_DOWNSTAIRS",3,"tBodyAccMag-mean",-0.563140802770059
3,"WALKING_DOWNSTAIRS",5,"tBodyAccMag-mean",-0.460866415568709
3,"WALKING_DOWNSTAIRS",6,"tBodyAccMag-mean",-0.464770006998123
3,"WALKING_DOWNSTAIRS",7,"tBodyAccMag-mean",-0.511312036747403
3,"WALKING_DOWNSTAIRS",8,"tBodyAccMag-mean",-0.657841168134314
4,"SITTING",8,"tBodyAccMag-mean",-0.360642734297765
4,"SITTING",11,"tBodyAccMag-mean",-0.542825032813608
4,"SITTING",14,"tBodyAccMag-mean",-0.453262620331889
4,"SITTING",15,"tBodyAccMag-mean",-0.527285352000488
4,"SITTING",16,"tBodyAccMag-mean",-0.616131116889044
4,"SITTING",17,"tBodyAccMag-mean",-0.686476820794717
5,"STANDING",17,"tBodyAccMag-mean",-0.264493090446019
5,"STANDING",19,"tBodyAccMag-mean",-0.531507362111361
5,"STANDING",21,"tBodyAccMag-mean",-0.620309259553676
5,"STANDING",22,"tBodyAccMag-mean",-0.504099198287601
5,"STANDING",23,"tBodyAccMag-mean",-0.532754757205108
5,"STANDING",25,"tBodyAccMag-mean",-0.650083046388889
6,"LAYING",25,"tBodyAccMag-mean",-0.242882056238806
6,"LAYING",26,"tBodyAccMag-mean",-0.600932264175765
6,"LAYING",27,"tBodyAccMag-mean",-0.627947737417819
6,"LAYING",28,"tBodyAccMag-mean",-0.610030902501309
6,"LAYING",29,"tBodyAccMag-mean",-0.553585593347965
6,"LAYING",30,"tBodyAccMag-mean",-0.538131194183003
1,"WALKING",2,"tBodyAccMag-std",-0.552812545643709
1,"WALKING",4,"tBodyAccMag-std",-0.606556049548896
1,"WALKING",9,"tBodyAccMag-std",-0.553038255314792
1,"WALKING",10,"tBodyAccMag-std",-0.545348810631551
1,"WALKING",12,"tBodyAccMag-std",-0.5743864944925
1,"WALKING",13,"tBodyAccMag-std",-0.649879523726368
2,"WALKING_UPSTAIRS",1,"tBodyAccMag-std",-0.531818239176489
2,"WALKING_UPSTAIRS",13,"tBodyAccMag-std",-0.513244022742063
2,"WALKING_UPSTAIRS",18,"tBodyAccMag-std",-0.689671890376374
2,"WALKING_UPSTAIRS",20,"tBodyAccMag-std",-0.572325820319209
2,"WALKING_UPSTAIRS",24,"tBodyAccMag-std",-0.650862147810236
3,"WALKING_DOWNSTAIRS",1,"tBodyAccMag-std",-0.101515471785714
3,"WALKING_DOWNSTAIRS",3,"tBodyAccMag-std",-0.591224780306452
3,"WALKING_DOWNSTAIRS",5,"tBodyAccMag-std",-0.52162345171192
3,"WALKING_DOWNSTAIRS",6,"tBodyAccMag-std",-0.483790606354154
3,"WALKING_DOWNSTAIRS",7,"tBodyAccMag-std",-0.510669879158539
3,"WALKING_DOWNSTAIRS",8,"tBodyAccMag-std",-0.687208716852941
4,"SITTING",8,"tBodyAccMag-std",-0.478154547792179
4,"SITTING",11,"tBodyAccMag-std",-0.612882270912658
4,"SITTING",14,"tBodyAccMag-std",-0.474058613408978
4,"SITTING",15,"tBodyAccMag-std",-0.557147874176037
4,"SITTING",16,"tBodyAccMag-std",-0.661719690491803
4,"SITTING",17,"tBodyAccMag-std",-0.734866170311698
5,"STANDING",17,"tBodyAccMag-std",-0.38190167633301
5,"STANDING",19,"tBodyAccMag-std",-0.599552767486306
5,"STANDING",21,"tBodyAccMag-std",-0.6601960145
5,"STANDING",22,"tBodyAccMag-std",-0.595953853592586
5,"STANDING",23,"tBodyAccMag-std",-0.56557562579215
5,"STANDING",25,"tBodyAccMag-std",-0.718445536415205
6,"LAYING",25,"tBodyAccMag-std",-0.355656243895522
6,"LAYING",26,"tBodyAccMag-std",-0.620355788665816
6,"LAYING",27,"tBodyAccMag-std",-0.677874152031915
6,"LAYING",28,"tBodyAccMag-std",-0.635821226515969
6,"LAYING",29,"tBodyAccMag-std",-0.579067216088081
6,"LAYING",30,"tBodyAccMag-std",-0.588158111633681
1,"WALKING",2,"tGravityAccMag-mean",-0.535281800541722
1,"WALKING",4,"tGravityAccMag-mean",-0.56158213510694
1,"WALKING",9,"tGravityAccMag-mean",-0.505183470509188
1,"WALKING",10,"tGravityAccMag-mean",-0.502500207000204
1,"WALKING",12,"tGravityAccMag-mean",-0.559586545675313
